x,y,yaw,v
203.6945,1352.2645,-1.4194,15.9176
203.8489,1351.2299,-1.4063,15.9315
204.0243,1350.1647,-1.3964,15.9422
204.2002,1349.1628,-1.3887,15.9525
204.3850,1348.1575,-1.3834,15.9598
204.5803,1347.1277,-1.3811,15.9675
204.7836,1346.0717,-1.3816,15.9753
204.9794,1345.0527,-1.3835,15.9854
205.1750,1344.0253,-1.3883,15.9928
205.3675,1342.9899,-1.3947,15.9996
205.5518,1341.9617,-1.4017,16.0068
205.7342,1340.8997,-1.4103,16.0161
205.8981,1339.8972,-1.4194,16.0229
206.0561,1338.8733,-1.4294,16.0297
206.2099,1337.8068,-1.4397,16.0232
206.3450,1336.7931,-1.4485,15.9911
206.4755,1335.7437,-1.4587,15.9588
206.5925,1334.7250,-1.4696,15.9279
206.7007,1333.6888,-1.4812,15.8524
206.8331,1332.2306,-1.4984,15.7549
206.9100,1331.2300,-1.5101,15.6703
206.9758,1330.2196,-1.5211,15.5573
207.0291,1329.2136,-1.5309,15.4778
207.0869,1327.7960,-1.5426,15.3700
207.1165,1326.7948,-1.5489,15.2614
207.1470,1325.3691,-1.5540,15.1553
207.1684,1323.9700,-1.5542,15.0167
207.1889,1322.5693,-1.5513,14.8603
207.2133,1321.1663,-1.5441,14.7088
207.2461,1319.8110,-1.5344,14.5819
207.2928,1318.4236,-1.5223,14.4105
207.3541,1317.0970,-1.5083,14.2263
207.4308,1315.7567,-1.4744,14.1013
207.5437,1314.4415,-1.4387,13.9725
207.7045,1313.1664,-1.4176,13.8370
207.9018,1311.8704,-1.4042,13.7287
208.0759,1310.8309,-1.3982,13.6420
208.2692,1309.7249,-1.3946,13.5587
208.4934,1308.4707,-1.3953,13.4468
208.7140,1307.2352,-1.4008,13.3304
208.9252,1306.0157,-1.4096,13.2422
209.1254,1304.7947,-1.4204,13.1456
209.3087,1303.5935,-1.4319,13.0597
209.4784,1302.3888,-1.4442,12.9970
209.6349,1301.1718,-1.4573,12.9713
209.7695,1300.0022,-1.4697,12.9640
209.8918,1298.7979,-1.4821,12.9872
210.0024,1297.5432,-1.4963,13.0275
210.0923,1296.3224,-1.5106,13.0875
210.1658,1295.0884,-1.5258,13.1672
210.2210,1293.8502,-1.5408,13.2452
210.2578,1292.5907,-1.5548,13.3596
210.2765,1291.3484,-1.5668,13.4828
210.2800,1290.0742,-1.5777,13.5797
210.2694,1288.8037,-1.5875,13.6984
210.2477,1287.5394,-1.6071,13.8454
210.2007,1286.2372,-1.6285,13.9660
210.1248,1284.9507,-1.6478,14.1066
210.0188,1283.6156,-1.6650,14.2294
209.8935,1282.3176,-1.6801,14.3209
209.7409,1280.9504,-1.6931,14.4282
209.5778,1279.6344,-1.7032,14.5229
209.3956,1278.2776,-1.7110,14.5952
209.2038,1276.9268,-1.7165,14.6848
209.0019,1275.5562,-1.7256,14.7750
208.7920,1274.2059,-1.7350,14.8539
208.5669,1272.8508,-1.7393,14.9430
208.3342,1271.4937,-1.7393,15.0085
208.0977,1270.1162,-1.7347,15.0887
207.8687,1268.7416,-1.7269,15.1685
207.6462,1267.3306,-1.7180,15.2428
207.4355,1265.9038,-1.7090,15.3345
207.2927,1264.8833,-1.7026,15.3808
207.1492,1263.8059,-1.6959,15.4371
206.9833,1262.4902,-1.6879,15.4925
206.8626,1261.4761,-1.6821,15.5472
206.7491,1260.4708,-1.6767,15.5876
206.6416,1259.4694,-1.6717,15.6275
206.4948,1258.0164,-1.6654,15.6918
206.3986,1257.0078,-1.6615,15.7291
206.3053,1255.9893,-1.6579,15.7656
206.2146,1254.9580,-1.6544,15.8016
206.1288,1253.9429,-1.6511,15.8482
206.0445,1252.9031,-1.6480,15.8820
205.9662,1251.9001,-1.6454,15.9156
205.8875,1250.8557,-1.6430,15.9481
205.8141,1249.8455,-1.6412,15.9902
205.7416,1248.8207,-1.6399,16.0208
205.6701,1247.7896,-1.6390,16.0504
205.5985,1246.7413,-1.6383,16.0790
205.5291,1245.7192,-1.6378,16.1068
205.4604,1244.6971,-1.6371,16.1422
205.3896,1243.6383,-1.6352,16.1677
205.3235,1242.6299,-1.6319,16.1920
205.2591,1241.6064,-1.6273,16.2154
205.1971,1240.5449,-1.6218,16.2382
205.1434,1239.5334,-1.6156,16.2672
205.0925,1238.4423,-1.6081,16.2882
205.0513,1237.3943,-1.6007,16.3090
205.0192,1236.3905,-1.5937,16.3297
204.9929,1235.3214,-1.5865,16.3564
204.9755,1234.3097,-1.5806,16.3762
204.9641,1233.2505,-1.5753,16.3950
204.9585,1232.1970,-1.5708,16.4131
204.9578,1231.1537,-1.5669,16.4312
204.9612,1230.0946,-1.5634,16.4508
204.9683,1229.0442,-1.5608,16.4833
204.9786,1227.9703,-1.5591,16.5126
204.9907,1226.9155,-1.5581,16.5466
205.0039,1225.8564,-1.5577,16.5837
205.0177,1224.7932,-1.5575,16.6250
205.0320,1223.7094,-1.5576,16.6856
205.0457,1222.6576,-1.5582,16.7344
205.0594,1221.5721,-1.5590,16.7857
205.0722,1220.4875,-1.5599,16.8385
205.0844,1219.3549,-1.5609,16.9122
205.0950,1218.2772,-1.5617,16.9695
205.1046,1217.1907,-1.5625,17.0273
205.1134,1216.1047,-1.5632,17.0863
205.1216,1214.9961,-1.5639,17.1461
205.1289,1213.9188,-1.5645,17.2268
205.1357,1212.7977,-1.5650,17.2874
205.1422,1211.6752,-1.5654,17.3484
205.1479,1210.5898,-1.5657,17.4091
205.1534,1209.4850,-1.5660,17.4694
205.1587,1208.3461,-1.5662,17.5479
205.1636,1207.2336,-1.5663,17.6056
205.1685,1206.0912,-1.5665,17.6621
205.1739,1204.7815,-1.5665,17.7360
205.1801,1203.2910,-1.5663,17.8079
205.1849,1202.1304,-1.5661,17.8605
205.1899,1201.0135,-1.5657,17.9120
205.1954,1199.8591,-1.5652,17.9790
205.2015,1198.7024,-1.5646,18.0282
205.2085,1197.5076,-1.5639,18.0762
205.2161,1196.3413,-1.5632,18.1231
205.2242,1195.1974,-1.5628,18.1689
205.2332,1194.0393,-1.5626,18.2268
205.2426,1192.8563,-1.5627,18.2678
205.2520,1191.6836,-1.5629,18.3061
205.2612,1190.4966,-1.5634,18.3416
205.2696,1189.3590,-1.5640,18.3747
205.2776,1188.1582,-1.5645,18.4155
205.2849,1186.9756,-1.5649,18.4442
205.2915,1185.8054,-1.5651,18.4707
205.2979,1184.6079,-1.5652,18.4953
205.3041,1183.4105,-1.5654,18.5259
205.3101,1182.2607,-1.5655,18.5475
205.3163,1181.0345,-1.5657,18.5675
205.3217,1179.9075,-1.5660,18.5863
205.3272,1178.7252,-1.5664,18.6038
205.3324,1177.5001,-1.5668,18.6204
205.3370,1176.2839,-1.5672,18.6410
205.3410,1175.1211,-1.5679,18.6555
205.3445,1173.8987,-1.5693,18.6692
205.3465,1172.6995,-1.5718,18.6818
205.3460,1171.5146,-1.5754,18.6878
205.3416,1170.3302,-1.5796,18.6402
205.3318,1169.1180,-1.5843,18.5862
205.3126,1167.6564,-1.5890,18.5030
205.2864,1166.2449,-1.5918,18.4078
205.2605,1165.0754,-1.5925,18.3305
205.2333,1163.8979,-1.5919,18.2488
205.2065,1162.7467,-1.5900,18.1635
205.1814,1161.5984,-1.5872,18.0699
205.1586,1160.4152,-1.5837,17.9425
205.1404,1159.2646,-1.5802,17.8497
205.1262,1158.0894,-1.5768,17.7576
205.1165,1156.9397,-1.5742,17.6696
205.1112,1155.8461,-1.5722,17.5570
205.1084,1154.7198,-1.5706,17.4697
205.1075,1153.5742,-1.5692,17.3795
205.1086,1152.4399,-1.5679,17.2881
205.1110,1151.3641,-1.5668,17.1962
205.1146,1150.2444,-1.5658,17.0606
205.1191,1149.1653,-1.5647,16.9614
205.1246,1148.0671,-1.5639,16.8700
205.1306,1146.9968,-1.5631,16.7822
205.1373,1145.9369,-1.5625,16.7035
205.1487,1144.4170,-1.5620,16.5834
205.1573,1143.3763,-1.5617,16.5012
205.1665,1142.2742,-1.5605,16.3877
205.1759,1141.2417,-1.5594,16.3045
205.1867,1140.1836,-1.5584,16.2210
205.1981,1139.1482,-1.5575,16.1373
205.2099,1138.1300,-1.5564,16.0464
205.2228,1137.0879,-1.5543,15.9252
205.2431,1135.6429,-1.5498,15.7989
205.2609,1134.6235,-1.5462,15.7054
205.2932,1133.1833,-1.5419,15.5592
205.3210,1132.1586,-1.5392,15.4707
205.3650,1130.7356,-1.5370,15.3199
205.4137,1129.2979,-1.5374,15.1682
205.4621,1127.8739,-1.5410,15.0441
205.5041,1126.5031,-1.5466,14.8828
205.5377,1125.1437,-1.5532,14.7304
205.5606,1123.7761,-1.5373,14.5289
205.5855,1122.4352,-1.4905,14.3892
205.6670,1121.1187,-1.4492,14.2879
205.8080,1119.8264,-1.4166,14.1493
205.9994,1118.5298,-1.3933,14.0085
206.2246,1117.2483,-1.3774,13.8960
206.4744,1115.9656,-1.3680,13.7779
206.7336,1114.7024,-1.3634,13.6526
206.9956,1113.4567,-1.3655,13.5423
207.2568,1112.2047,-1.3732,13.3852
207.4974,1111.0100,-1.3861,13.2238
207.7309,1109.7747,-1.4021,13.0855
207.9286,1108.6034,-1.4069,13.0597
208.1191,1107.4324,-1.4162,13.0669
208.3040,1106.2416,-1.4337,13.0723
208.4735,1105.0176,-1.4589,13.0875
208.6114,1103.8036,-1.4894,13.0109
208.7102,1102.6438,-1.5237,12.9166
208.7728,1101.4412,-1.5623,12.8055
208.7894,1100.2728,-1.5996,12.7202
208.7608,1099.1039,-1.6348,12.6176
208.6918,1097.9611,-1.6667,12.5212
208.5836,1096.8140,-1.6953,12.4503
208.4415,1095.6755,-1.7194,12.3664
208.2715,1094.5490,-1.7393,12.3103
208.0796,1093.4377,-1.7561,12.2463
207.8616,1092.2952,-1.7698,12.1811
207.6369,1091.1985,-1.7803,12.1276
207.4052,1090.1246,-1.7884,12.0621
207.1613,1089.0354,-1.7953,12.0002
206.9182,1087.9813,-1.8016,11.9533
206.6586,1086.8866,-1.8087,11.8994
206.3997,1085.8269,-1.8167,11.8828
206.1276,1084.7512,-1.8259,11.8431
205.8543,1083.7107,-1.8355,11.8042
205.5683,1082.6660,-1.8452,11.7738
205.2684,1081.6119,-1.8549,11.7537
204.9592,1080.5631,-1.8646,11.7229
204.6412,1079.5219,-1.8745,11.6850
204.3250,1078.5205,-1.8839,11.6434
203.9930,1077.5032,-1.8931,11.6028
203.6403,1076.4554,-1.9019,11.5474
203.2933,1075.4532,-1.9101,11.4902
202.9373,1074.4508,-1.9191,11.4451
202.5707,1073.4467,-1.9288,11.3922
202.2032,1072.4691,-1.9384,11.3427
201.8161,1071.4703,-1.9479,11.3068
201.4154,1070.4650,-1.9567,11.2658
200.9205,1069.2587,-1.9661,11.2202
200.5142,1068.2891,-1.9648,11.1620
200.1148,1067.3605,-1.9281,11.1065
199.7502,1066.4210,-1.9029,11.1168
199.4126,1065.4427,-1.8893,11.1136
199.0889,1064.4553,-1.8815,11.1054
198.7744,1063.4758,-1.8769,11.0931
198.4645,1062.5005,-1.8776,11.0810
198.1556,1061.5308,-1.8827,11.0662
197.8435,1060.5708,-1.8906,11.0539
197.5174,1059.5925,-1.9036,11.0382
197.1855,1058.6371,-1.9206,11.0245
196.8317,1057.6733,-1.9419,11.0146
196.4594,1056.7229,-1.9672,11.0032
196.0592,1055.7715,-1.9965,10.9994
195.6353,1054.8448,-2.0186,10.9989
195.0462,1053.6433,-2.0487,10.9911
194.4438,1052.4967,-2.0905,10.9776
193.9338,1051.6074,-2.1322,10.9749
193.3837,1050.7335,-2.1801,10.9844
192.6167,1049.6506,-2.2449,11.0181
191.9791,1048.8567,-2.2833,11.0571
191.3049,1048.0850,-2.3110,11.0905
190.5914,1047.3157,-2.3222,11.1274
189.8777,1046.5636,-2.3194,11.1534
189.1651,1045.8048,-2.3104,11.2087
188.4541,1045.0291,-2.3002,11.2745
187.7371,1044.2286,-2.2900,11.3161
187.0387,1043.4336,-2.2809,11.3771
186.3340,1042.6169,-2.2742,11.4428
185.6227,1041.7815,-2.2698,11.5116
184.9108,1040.9375,-2.2681,11.5679
184.2054,1040.0989,-2.2689,11.6401
183.4861,1039.2451,-2.2720,11.7131
182.7160,1038.3379,-2.2771,11.7865
181.9552,1037.4518,-2.2842,11.8588
181.2968,1036.6946,-2.2923,11.9161
180.5573,1035.8590,-2.3028,11.9873
179.7838,1035.0048,-2.3148,12.0436
178.8764,1034.0292,-2.3291,12.1337
177.9764,1033.0897,-2.3438,12.2125
177.1660,1032.2676,-2.3576,12.2983
176.3409,1031.4531,-2.3720,12.3746
175.4897,1030.6370,-2.3864,12.4253
174.6294,1029.8350,-2.4005,12.4897
173.7556,1029.0425,-2.4144,12.5543
172.8671,1028.2578,-2.4281,12.6190
171.9772,1027.4929,-2.4414,12.6713
171.0519,1026.7179,-2.4547,12.7398
170.1477,1025.9800,-2.4670,12.8198
169.1986,1025.2253,-2.4790,12.8836
168.2209,1024.4658,-2.4909,12.9478
167.2766,1023.7494,-2.5024,13.0189
166.2778,1023.0093,-2.5144,13.0760
165.2630,1022.2760,-2.5263,13.1472
164.2269,1021.5457,-2.5383,13.2185
163.2090,1020.8461,-2.5497,13.2943
162.1476,1020.1346,-2.5613,13.3609
161.1079,1019.4552,-2.5723,13.4546
160.0262,1018.7657,-2.5834,13.5498
158.8213,1018.0173,-2.5953,13.6395
157.7898,1017.3923,-2.6050,13.7039
156.6710,1016.7296,-2.6146,13.7838
155.5631,1016.0875,-2.6233,13.8618
154.4245,1015.4402,-2.6313,13.9415
153.3066,1014.8164,-2.6379,14.0069
152.1278,1014.1688,-2.6438,14.0923
150.9740,1013.5434,-2.6484,14.1838
149.4478,1012.7266,-2.6534,14.3008
148.2966,1012.1162,-2.6560,14.3823
147.0853,1011.4775,-2.6575,14.4879
145.8687,1010.8375,-2.6577,14.5976
144.6543,1010.1980,-2.6573,14.6880
143.4335,1009.5538,-2.6565,14.8018
142.2250,1008.9147,-2.6555,14.9175
140.9656,1008.2472,-2.6544,15.0112
139.7279,1007.5900,-2.6533,15.1273
138.4761,1006.9236,-2.6524,15.2436
137.5838,1006.4474,-2.6518,15.3145
136.3746,1005.7997,-2.6512,15.4166
135.4855,1005.3221,-2.6511,15.5295
134.2143,1004.6375,-2.6512,15.6495
133.1516,1004.0651,-2.6510,15.7718
132.0327,1003.4630,-2.6506,15.8845
131.1218,1002.9731,-2.6502,15.9329
130.2097,1002.4827,-2.6499,15.9709
128.9321,1001.7952,-2.6502,15.8978
128.0173,1001.3030,-2.6508,15.8048
127.1111,1000.8164,-2.6512,15.7355
126.2144,1000.3356,-2.6513,15.6592
125.3087,999.8504,-2.6513,15.5790
124.0385,999.1708,-2.6512,15.4370
122.7745,998.4941,-2.6510,15.2887
121.5352,997.8301,-2.6509,15.1709
120.6516,997.3561,-2.6509,15.0533
119.4059,996.6877,-2.6510,14.9349
118.1847,996.0323,-2.6510,14.7911
116.9548,995.3719,-2.6509,14.6457
115.7669,994.7336,-2.6507,14.5266
114.5621,994.0857,-2.6505,14.3787
113.4064,993.4639,-2.6501,14.2326
112.2288,992.8292,-2.6496,14.1150
111.0909,992.2147,-2.6492,13.9652
109.9834,991.6158,-2.6491,13.8137
108.8482,991.0014,-2.6494,13.6901
107.7277,990.3966,-2.6496,13.5428
106.8198,989.9077,-2.6495,13.4244
105.8431,989.3824,-2.6494,13.3029
104.7536,988.7963,-2.6492,13.1801
103.6538,988.2035,-2.6492,13.0247
102.5788,987.6229,-2.6492,12.8704
101.5203,987.0503,-2.6494,12.7167
100.4752,986.4845,-2.6497,12.5918
99.4322,985.9200,-2.6499,12.4423
98.4133,985.3690,-2.6503,12.2994
97.3737,984.8075,-2.6508,12.1616
96.3718,984.2673,-2.6515,12.0637
95.4067,983.7488,-2.6522,11.9544
94.4243,983.2229,-2.6525,11.8717
93.4284,982.6913,-2.6526,11.8497
92.4459,982.1667,-2.6527,11.7951
91.4748,981.6477,-2.6529,11.7270
90.5294,981.1420,-2.6531,11.6677
89.5506,980.6183,-2.6533,11.5912
88.5668,980.0922,-2.6533,11.5153
87.6050,979.5782,-2.6534,11.4397
86.6260,979.0556,-2.6533,11.3619
85.6164,978.5175,-2.6533,11.2822
84.4360,977.8889,-2.6530,11.1902
83.5236,977.4031,-2.6528,11.1317
82.5765,976.8983,-2.6526,11.0631
81.6381,976.3975,-2.6524,10.9999
80.7039,975.8984,-2.6522,10.9424
79.8007,975.4153,-2.6520,10.8965
78.8845,974.9250,-2.6518,10.8531
77.9576,974.4285,-2.6515,10.8209
77.0683,973.9515,-2.6512,10.7912
76.1573,973.4620,-2.6510,10.7667
75.2610,972.9797,-2.6509,10.7364
74.3556,972.4916,-2.6509,10.7090
73.2094,971.8724,-2.6512,10.6830
72.3293,971.3972,-2.6519,10.6663
71.4276,970.9111,-2.6530,10.6541
70.2954,970.3036,-2.6541,10.6456
69.4004,969.8252,-2.6547,10.6432
68.2484,969.2104,-2.6560,10.6459
67.3636,968.7391,-2.6577,10.6510
66.3295,968.1908,-2.6607,10.6465
65.3095,967.6543,-2.6652,10.6379
64.4173,967.1909,-2.6702,10.6230
63.5226,966.7336,-2.6763,10.6333
62.6237,966.2822,-2.6833,10.6313
61.6957,965.8253,-2.6917,10.6263
60.5050,965.2548,-2.7036,10.6211
59.3276,964.7086,-2.7180,10.6121
58.4063,964.2961,-2.7313,10.6039
57.2099,963.7827,-2.7500,10.5871
56.2787,963.4015,-2.7653,10.5669
55.3443,963.0352,-2.7797,10.5616
54.1170,962.5773,-2.7971,10.5555
52.8845,962.1401,-2.8159,10.5490
51.9336,961.8200,-2.8321,10.5403
50.9719,961.5131,-2.8490,10.5323
50.0004,961.2213,-2.8665,10.5257
48.7466,960.8719,-2.8893,10.5203
47.4987,960.5541,-2.9122,10.5182
46.5242,960.3268,-2.9306,10.5191
45.2744,960.0631,-2.9546,10.5222
44.0275,959.8317,-2.9785,10.5265
42.7689,959.6289,-3.0018,10.5338
41.4759,959.4526,-3.0249,10.5381
40.1814,959.3058,-3.0482,10.5431
38.8868,959.1890,-3.0717,10.5482
37.5980,959.1032,-3.0951,10.5525
36.3408,959.0483,-3.1184,10.5569
35.0550,959.0229,3.1403,10.5577
33.7450,959.0293,3.1146,10.5593
32.4506,959.0692,3.0897,10.5616
31.1677,959.1415,3.0656,10.5614
30.1689,959.2186,3.0474,10.5638
28.9076,959.3427,3.0252,10.5694
27.6173,959.4990,3.0032,10.5717
26.3189,959.6849,2.9807,10.5706
25.3258,959.8469,2.9633,10.5630
24.0804,960.0751,2.9412,10.5147
22.8208,960.3358,2.9178,10.4594
21.5922,960.6198,2.8944,10.4057
20.3839,960.9293,2.8721,10.3521
19.1496,961.2754,2.8501,10.2952
17.9537,961.6388,2.8281,10.2407
16.8062,962.0139,2.8064,10.1872
15.7697,962.3779,2.7866,10.1299
14.7667,962.7523,2.7676,10.1031
13.6240,963.2057,2.7463,10.0661
12.4904,963.6833,2.7251,10.0474
11.3802,964.1776,2.7038,10.0169
10.2999,964.6872,2.6820,9.9937
9.2124,965.2286,2.6597,9.9816
8.1066,965.8123,2.6382,9.9705
7.0398,966.4059,2.6175,9.9564
5.9787,967.0245,2.5957,9.9447
4.9228,967.6723,2.5737,9.9342
3.9137,968.3234,2.5538,9.9209
2.9165,968.9943,2.5349,9.9071
1.8942,969.7090,2.5169,9.8944
0.9174,970.4174,2.5005,9.8870
-0.0622,971.1526,2.4838,9.8812
-1.0187,971.8959,2.4669,9.8786
-1.9769,972.6686,2.4501,9.8763
-2.8947,973.4357,2.4337,9.8336
-3.8189,974.2333,2.4163,9.7818
-4.7113,975.0297,2.3990,9.7195
-5.5946,975.8462,2.3817,9.6609
-6.4490,976.6632,2.3639,9.6018
-7.2687,977.4746,2.3447,9.5376
-8.0807,978.3105,2.3246,9.4746
-8.8669,979.1533,2.3048,9.4139
-9.6538,980.0308,2.2848,9.3804
-10.3984,980.8937,2.2661,9.3211
-11.1274,981.7709,2.2476,9.2885
-11.8312,982.6511,2.2302,9.2640
-12.5240,983.5504,2.2126,9.2427
-13.1866,984.4435,2.1948,9.2223
-13.8455,985.3671,2.1753,9.1876
-14.6467,986.5448,2.1481,9.1013
-15.2223,987.4341,2.1255,8.9759
-15.7925,988.3599,2.1001,8.8161
-16.3223,989.2687,2.0740,8.6450
-16.9458,990.4114,2.0406,8.4437
-17.4012,991.3086,2.0139,8.2286
-17.9223,992.4214,1.9842,8.0549
-18.4019,993.5227,1.9599,7.8171
-18.8452,994.6184,1.9407,7.6349
-19.2487,995.6699,1.9256,7.4146
-19.7489,997.0316,1.9099,7.2117
-20.0901,998.0029,1.9090,7.1656
-20.4442,999.0159,1.9090,7.1205
-20.7951,1000.0171,1.9090,7.0686
-21.1512,1001.0295,1.9089,7.0231
-21.5044,1002.0376,1.9089,6.9672
-21.8469,1003.0142,1.9092,6.9079
-22.1942,1004.0033,1.9088,6.8517
-22.5391,1004.9789,1.8950,6.7823
-22.8611,1005.9509,1.8815,6.7263
-23.2214,1007.0934,1.8813,6.6574
-23.5839,1008.2227,1.8773,6.5970
-23.9333,1009.3391,1.8461,6.5176
-24.2384,1010.4606,1.8154,6.4529
-24.5101,1011.5938,1.7548,6.3608
-24.6954,1012.7004,1.6841,6.2971
-24.7997,1013.8055,1.6548,6.2342
-24.8868,1014.9044,1.6536,6.1725
-24.9781,1016.0006,1.6536,6.0795
-25.0663,1017.0770,1.6534,6.2058
-25.1611,1018.2328,1.6487,6.6530
-25.2499,1019.4032,1.6139,6.5591
-25.2876,1020.5613,1.5442,6.4575
-25.2334,1021.6982,1.4891,6.4055
-25.1249,1022.8282,1.4752,6.3365
-25.0173,1023.9462,1.4499,6.2578
-24.8771,1025.0404,1.3989,6.1804
-24.6685,1026.1348,1.3774,6.1152
-24.4571,1027.1971,1.3668,6.0431
-24.2403,1028.2291,1.3419,5.9773
-23.9955,1029.2457,1.3399,5.8936
-23.7583,1030.2592,1.3353,5.8043
-23.5114,1031.2751,1.3040,5.7155
-23.2313,1032.2537,1.2507,5.6360
-22.8919,1033.2153,1.2269,5.5527
-22.5485,1034.1619,1.2261,5.4545
-22.1694,1035.2188,1.2255,5.3454
-21.7932,1036.2554,1.2033,5.2288
-21.3894,1037.2712,1.1987,5.1273
-20.9942,1038.2854,1.1955,5.0222
-20.6040,1039.2618,1.1619,4.9090
-20.1862,1040.1726,1.1247,4.8306
-19.7210,1041.1249,1.1212,5.3690
-19.2816,1042.0380,1.1209,5.9648
-18.7857,1043.0615,1.1207,6.5815
-18.3356,1043.9919,1.1086,6.9727
-17.8728,1044.9110,1.1021,6.9248
-17.3962,1045.8436,1.1022,6.8726
-16.9090,1046.8064,1.1019,7.3101
-16.3947,1047.8202,1.1018,7.5585
-15.8849,1048.8225,1.1020,7.4953
-15.3778,1049.8190,1.1018,7.4441
-14.8620,1050.8354,1.1018,7.3810
-14.3650,1051.8118,1.1020,7.3267
-13.8612,1052.8035,1.1021,7.2667
-13.3653,1053.7832,1.0917,7.1964
-12.8683,1054.7322,1.0745,7.1382
-12.3619,1055.6547,1.0739,7.0841
-11.8508,1056.5962,1.0739,7.0207
-11.3467,1057.5271,1.0737,6.9547
-10.8470,1058.4481,1.0735,6.8962
-10.3534,1059.3583,1.0601,6.8146
-9.8458,1060.2570,1.0464,6.7529
-9.3358,1061.1292,1.0464,6.6858
-8.8296,1062.0051,1.0464,6.8462
-8.2839,1062.9497,1.0464,7.3756
-7.7117,1063.9391,1.0466,7.9130
-7.1147,1064.9712,1.0440,7.9356
-6.5142,1066.0045,1.0166,7.8460
-5.8853,1067.0066,0.9879,7.7891
-5.2323,1067.9800,0.9862,7.7278
-4.5943,1068.9419,0.9863,7.6822
-3.9536,1069.9115,0.9863,7.6324
-3.3078,1070.8867,0.9863,7.5814
-2.6691,1071.8517,0.9868,7.5341
-2.0572,1072.7756,0.9971,7.4726
-1.4406,1073.7332,0.9973,7.4262
-0.8100,1074.7080,1.0015,7.3704
-0.2042,1075.6536,1.0196,7.3050
0.3742,1076.6034,1.0210,7.2590
0.9453,1077.5359,1.0213,7.2050
1.5186,1078.4668,1.0390,7.1369
2.0667,1079.4062,1.0433,7.0880
2.6034,1080.3303,1.0433,7.0331
3.1465,1081.2600,1.0433,6.9845
3.6824,1082.1787,1.0437,6.9277
4.2134,1083.0908,1.0533,6.8661
4.7305,1084.0037,1.0536,6.8202
5.2280,1084.8770,1.0535,6.7682
5.7392,1085.7743,1.0535,6.7240
6.2453,1086.6621,1.0535,6.6736
6.8357,1087.6984,1.0535,6.6162
7.4267,1088.7355,1.0535,6.5583
8.0129,1089.7644,1.0535,6.5009
8.5917,1090.7805,1.0535,6.4434
9.1592,1091.7765,1.0535,6.3859
9.7323,1092.7828,1.0535,6.3242
10.2905,1093.7628,1.0535,6.2455
10.8466,1094.7389,1.0535,6.1505
11.3965,1095.7045,1.0535,6.0545
11.9298,1096.6411,1.0536,5.9582
12.4600,1097.5724,1.0536,5.8649
12.9617,1098.4532,1.0535,5.0923
13.4881,1099.3728,1.0535,2.1068
